"Ano";"Mês";"UF do Produto";"Código NCM";"Descrição NCM";"Unidade estatística";"Valor US$ FOB";"US$ Frete";"US$ Seguro";"Valor US$ CIF";"Quilograma Líquido";"Quantidade Estatística"
"2025";"09. Setembro";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"49047958";"2948254";"24161";"52020373";"117488761";"117488761"
"2025";"07. Julho";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"43919146";"2798387";"20374";"46737907";"107239421";"107239421"
"2025";"03. Março";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"41253633";"4846523";"6122";"46106278";"92201636";"92201636"
"2025";"08. Agosto";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"41192471";"2708684";"18464";"43919619";"104938172";"104938172"
"2025";"01. Janeiro";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"40983294";"4178391";"3269";"45164954";"91414949";"91414949"
"2025";"04. Abril";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"36796606";"4083420";"4867";"40884893";"84002627";"84002627"
"2025";"02. Fevereiro";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"35360890";"3930298";"1507";"39292695";"77816251";"77816251"
"2025";"02. Fevereiro";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"34882113";"2978002";"11131";"37871246";"95270631";"95270631"
"2025";"05. Maio";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"31859167";"3377525";"2915";"35239607";"75672570";"75672570"
"2025";"06. Junho";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"31472831";"4152955";"5041";"35630827";"84032567";"84032567"
"2025";"07. Julho";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"30915156";"4504489";"7550";"35427195";"91248625";"91248625"
"2025";"06. Junho";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"26890527";"1927870";"11973";"28830370";"72327608";"72327608"
"2025";"01. Janeiro";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"25753563";"1928573";"1881";"27684017";"71351155";"71351155"
"2025";"08. Agosto";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"23435735";"3875128";"5906";"27316769";"73984628";"73984628"
"2025";"09. Setembro";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"23316046";"3637440";"5195";"26958681";"73159513";"73159513"
"2025";"04. Abril";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"21552669";"1631969";"7177";"23191815";"57182134";"57182134"
"2025";"05. Maio";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"19395212";"1250662";"5280";"20651154";"52621469";"52621469"
"2025";"03. Março";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"12774672";"921279";"3257";"13699208";"31550665";"31550665"
"2025";"02. Fevereiro";"Paraná";"28142000";"Amoníaco em solução aquosa (amônia)";"QUILOGRAMA LIQUIDO";"5194";"1387";"4";"6585";"200";"200"
"2025";"04. Abril";"Paraná";"28142000";"Amoníaco em solução aquosa (amônia)";"QUILOGRAMA LIQUIDO";"4266";"9";"0";"4275";"150";"150"
"2025";"05. Maio";"Paraná";"28142000";"Amoníaco em solução aquosa (amônia)";"QUILOGRAMA LIQUIDO";"21";"10";"0";"31";"1";"1"
"2024";"11. Novembro";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"61238272";"5362746";"36479";"66637497";"181682117";"181682117"
"2024";"10. Outubro";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"57451748";"4769607";"24905";"62246260";"167263105";"167263105"
"2024";"12. Dezembro";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"44828407";"3741605";"22639";"48592651";"131184836";"131184836"
"2024";"10. Outubro";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"40369247";"5279876";"6866";"45655989";"108691136";"108691136"
"2024";"12. Dezembro";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"39284628";"4851972";"4886";"44141486";"94213085";"94213085"
"2024";"01. Janeiro";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"39268747";"4390054";"16090";"43674891";"125868653";"125868653"
"2024";"07. Julho";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"34573456";"5194244";"6450";"39774150";"99558825";"99558825"
"2024";"08. Agosto";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"33293280";"4326518";"2930";"37622728";"88256776";"88256776"
"2024";"09. Setembro";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"33083233";"2904947";"12380";"36000560";"96177312";"96177312"
"2024";"11. Novembro";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"32385185";"4056488";"3875";"36445548";"83747041";"83747041"
"2024";"09. Setembro";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"30579830";"3678884";"4569";"34263283";"79371050";"79371050"
"2024";"05. Maio";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"28723075";"4860720";"3809";"33587604";"82697697";"82697697"
"2024";"04. Abril";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"28200836";"4256735";"4792";"32462363";"82805338";"82805338"
"2024";"08. Agosto";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"26990384";"2156473";"17306";"29164163";"80586186";"80586186"
"2024";"01. Janeiro";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"26536501";"4286451";"7186";"30830138";"83990860";"83990860"
"2024";"07. Julho";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"24595762";"2205797";"12597";"26814156";"78311180";"78311180"
"2024";"06. Junho";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"23841526";"3404508";"3414";"27249448";"66454493";"66454493"
"2024";"06. Junho";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"22823199";"2733447";"10919";"25567565";"77507284";"77507284"
"2024";"02. Fevereiro";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"22290893";"2114334";"8356";"24413583";"63973360";"63973360"
"2024";"03. Março";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"22003735";"4278617";"5185";"26287537";"69494585";"69494585"
"2024";"02. Fevereiro";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"20903782";"3073882";"4101";"23981765";"63443025";"63443025"
"2024";"05. Maio";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"20902920";"2592917";"7984";"23503821";"72024085";"72024085"
"2024";"04. Abril";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"12218386";"1219245";"8794";"13446425";"37371233";"37371233"
"2024";"03. Março";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"6578178";"645178";"602";"7223958";"19214832";"19214832"
"2024";"09. Setembro";"Paraná";"28142000";"Amoníaco em solução aquosa (amônia)";"QUILOGRAMA LIQUIDO";"5464";"8";"4";"5476";"200";"200"
"2024";"07. Julho";"Paraná";"28142000";"Amoníaco em solução aquosa (amônia)";"QUILOGRAMA LIQUIDO";"4009";"2";"3";"4014";"150";"150"
"2024";"06. Junho";"Paraná";"28142000";"Amoníaco em solução aquosa (amônia)";"QUILOGRAMA LIQUIDO";"28";"0";"0";"28";"2";"2"
"2024";"03. Março";"Paraná";"28142000";"Amoníaco em solução aquosa (amônia)";"QUILOGRAMA LIQUIDO";"14";"0";"0";"14";"1";"1"
"2023";"01. Janeiro";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"36948165";"2701558";"19138";"39668861";"79698124";"79698124"
"2023";"12. Dezembro";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"32766624";"2730704";"12145";"35509473";"93432703";"93432703"
"2023";"05. Maio";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"32383562";"3689854";"15423";"36088839";"109262850";"109262850"
"2023";"05. Maio";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"31700417";"5023105";"8575";"36732097";"93231366";"93231366"
"2023";"11. Novembro";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"31510005";"2681753";"17978";"34209736";"83821766";"83821766"
"2023";"03. Março";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"30365708";"3021250";"15588";"33402546";"89192303";"89192303"
"2023";"03. Março";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"28981156";"3354510";"7831";"32343497";"77411859";"77411859"
"2023";"02. Fevereiro";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"28200190";"1675817";"12573";"29888580";"64230426";"64230426"
"2023";"10. Outubro";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"27637242";"4250375";"5352";"31892969";"95032144";"95032144"
"2023";"09. Setembro";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"27137326";"5150744";"6718";"32294788";"99726773";"99726773"
"2023";"12. Dezembro";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"26490592";"3836232";"4882";"30331706";"80573541";"80573541"
"2023";"02. Fevereiro";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"26173339";"3053710";"5368";"29232417";"69165003";"69165003"
"2023";"07. Julho";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"26154218";"4126505";"6061";"30286784";"84287728";"84287728"
"2023";"08. Agosto";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"25964135";"3545005";"2632";"29511772";"80770698";"80770698"
"2023";"04. Abril";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"25550910";"2982568";"5445";"28538923";"68205377";"68205377"
"2023";"09. Setembro";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"23265091";"2159537";"14169";"25438797";"67619553";"67619553"
"2023";"07. Julho";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"23243172";"2456609";"9042";"25708823";"77995765";"77995765"
"2023";"01. Janeiro";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"23101794";"2764831";"3681";"25870306";"59421350";"59421350"
"2023";"11. Novembro";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"23069918";"3442660";"3512";"26516090";"72968940";"72968940"
"2023";"06. Junho";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"22962272";"3833954";"6375";"26802601";"69613067";"69613067"
"2023";"08. Agosto";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"22660108";"1983190";"6869";"24650167";"70872521";"70872521"
"2023";"04. Abril";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"20867674";"1876567";"12724";"22756965";"63850281";"63850281"
"2023";"10. Outubro";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"20789190";"1716191";"10215";"22515596";"56605168";"56605168"
"2023";"06. Junho";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"17872278";"2561426";"9920";"20443624";"61955994";"61955994"
"2023";"10. Outubro";"Paraná";"28142000";"Amoníaco em solução aquosa (amônia)";"QUILOGRAMA LIQUIDO";"52";"1";"0";"53";"1";"1"
"2023";"04. Abril";"Paraná";"28142000";"Amoníaco em solução aquosa (amônia)";"QUILOGRAMA LIQUIDO";"22";"0";"0";"22";"1";"1"
"2022";"06. Junho";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"120442224";"3928557";"26004";"124396785";"142470071";"142470071"
"2022";"05. Maio";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"90167692";"7822813";"87294";"98077799";"128363901";"128363901"
"2022";"04. Abril";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"62582745";"3831710";"42308";"66456763";"82754058";"82754058"
"2022";"07. Julho";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"54091685";"5211143";"24617";"59327445";"87163519";"87163519"
"2022";"11. Novembro";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"45160399";"3812425";"66781";"49039605";"80730534";"80730534"
"2022";"03. Março";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"44621744";"3127658";"24206";"47773608";"59058800";"59058800"
"2022";"04. Abril";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"36019842";"3622528";"9576";"39651946";"81117588";"81117588"
"2022";"09. Setembro";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"34710281";"3164012";"22045";"37896338";"62730689";"62730689"
"2022";"08. Agosto";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"29401619";"3378789";"24165";"32804573";"53963728";"53963728"
"2022";"05. Maio";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"27554185";"2831156";"8860";"30394201";"64296736";"64296736"
"2022";"11. Novembro";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"25351587";"3354782";"5981";"28712350";"67646031";"67646031"
"2022";"03. Março";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"23394305";"2536579";"5705";"25936589";"53825065";"53825065"
"2022";"12. Dezembro";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"23076718";"1817840";"9595";"24904153";"44029117";"44029117"
"2022";"12. Dezembro";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"22997815";"2913007";"5987";"25916809";"61863675";"61863675"
"2022";"09. Setembro";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"22542668";"2827586";"6800";"25377054";"59456759";"59456759"
"2022";"01. Janeiro";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"22446248";"2378632";"5291";"24830171";"51214017";"51214017"
"2022";"08. Agosto";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"21934986";"2430214";"4790";"24369990";"54865975";"54865975"
"2022";"06. Junho";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"21729989";"2093681";"2881";"23826551";"50598943";"50598943"
"2022";"07. Julho";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"21293130";"2499838";"5544";"23798512";"55233757";"55233757"
"2022";"02. Fevereiro";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"20597578";"1261994";"7259";"21866831";"29513504";"29513504"
"2022";"10. Outubro";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"20565770";"2389613";"4732";"22960115";"52250097";"52250097"
"2022";"02. Fevereiro";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"17948933";"1616257";"2034";"19567224";"40896272";"40896272"
"2022";"01. Janeiro";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"17221421";"1205395";"4592";"18431408";"26965970";"26965970"
"2022";"10. Outubro";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"6708657";"772547";"2156";"7483360";"11256182";"11256182"
"2022";"10. Outubro";"Paraná";"31021090";"Outra ureia, mesmo em solução aquosa";"QUILOGRAMA LIQUIDO";"260995";"23533";"2647";"287175";"270000";"270000"
"2022";"04. Abril";"Paraná";"31021090";"Outra ureia, mesmo em solução aquosa";"QUILOGRAMA LIQUIDO";"159042";"9800";"1695";"170537";"157500";"157500"
"2022";"02. Fevereiro";"Paraná";"31021090";"Outra ureia, mesmo em solução aquosa";"QUILOGRAMA LIQUIDO";"130402";"12288";"1543";"144233";"135000";"135000"
"2022";"03. Março";"Paraná";"31021090";"Outra ureia, mesmo em solução aquosa";"QUILOGRAMA LIQUIDO";"106963";"10105";"1265";"118333";"112500";"112500"
"2022";"01. Janeiro";"Paraná";"31021090";"Outra ureia, mesmo em solução aquosa";"QUILOGRAMA LIQUIDO";"71788";"11236";"435";"83459";"79653";"79653"
"2021";"06. Junho";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"36385674";"2882625";"27811";"39296110";"96839670";"96839670"
"2021";"10. Outubro";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"28779920";"2823279";"5047";"31608246";"68882755";"68882755"
"2021";"11. Novembro";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"28657095";"2645606";"5410";"31308111";"64070972";"64070972"
"2021";"05. Maio";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"28642029";"1706250";"15311";"30363590";"80450173";"80450173"
"2021";"11. Novembro";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"28415576";"1906595";"18699";"30340870";"55225972";"55225972"
"2021";"07. Julho";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"28079808";"1987977";"18802";"30086587";"70992733";"70992733"
"2021";"02. Fevereiro";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"26735338";"1452072";"19034";"28206444";"97309890";"97309890"
"2021";"03. Março";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"26710694";"1543864";"14319";"28268877";"87026439";"87026439"
"2021";"04. Abril";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"25559737";"2120408";"4519";"27684664";"64482576";"64482576"
"2021";"08. Agosto";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"25532375";"1610637";"16001";"27159013";"60596520";"60596520"
"2021";"12. Dezembro";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"23220895";"2147384";"4114";"25372393";"52146341";"52146341"
"2021";"12. Dezembro";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"23087848";"1358773";"12068";"24458689";"34325993";"34325993"
"2021";"09. Setembro";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"22865580";"2214079";"3580";"25083239";"57260800";"57260800"
"2021";"10. Outubro";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"21527231";"1318385";"17639";"22863255";"45161794";"45161794"
"2021";"08. Agosto";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"20745294";"2106687";"3766";"22855747";"54304410";"54304410"
"2021";"07. Julho";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"20427135";"2090711";"3825";"22521671";"53275261";"53275261"
"2021";"05. Maio";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"20425027";"2045291";"4927";"22475245";"51882877";"51882877"
"2021";"06. Junho";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"20288290";"1946040";"3661";"22237991";"51048574";"51048574"
"2021";"03. Março";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"20110799";"1966345";"3628";"22080772";"53835932";"53835932"
"2021";"02. Fevereiro";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"19690141";"2059622";"3403";"21753166";"54979779";"54979779"
"2021";"09. Setembro";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"19601561";"1081314";"14629";"20697504";"45396462";"45396462"
"2021";"01. Janeiro";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"17541921";"2103083";"4165";"19649169";"57083128";"57083128"
"2021";"04. Abril";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"17230678";"669479";"10932";"17911089";"48841135";"48841135"
"2021";"01. Janeiro";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"8199595";"421113";"4134";"8624842";"29102409";"29102409"
"2021";"09. Setembro";"Paraná";"31021090";"Outra ureia, mesmo em solução aquosa";"QUILOGRAMA LIQUIDO";"145000";"161";"109";"145270";"11120";"11120"
"2021";"08. Agosto";"Paraná";"31021090";"Outra ureia, mesmo em solução aquosa";"QUILOGRAMA LIQUIDO";"72481";"87";"72";"72640";"5570";"5570"
"2021";"02. Fevereiro";"Paraná";"31021090";"Outra ureia, mesmo em solução aquosa";"QUILOGRAMA LIQUIDO";"50564";"1140";"153";"51857";"67500";"67500"
